"url","title","time"
"https://www.google.com/search?q=python+csv&sxsrf=AJOqlzVKLXWX2qAmcBHibqOGrqsf18rp4A%3A1678591956767&ei=1EcNZL-7LsH0kPIPrYOPgAI&ved=0ahUKEwi_9biqutX9AhVBOkQIHa3BAyAQ4dUDCBA&uact=5&oq=python+csv&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICAAQgAQQsQMyCAgAEIAEELEDMggIABCABBCxAzIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQ6CggAEEcQ1gQQsAM6BwgAELADEENKBAhBGABQygZYygZgqQ9oAnABeACAAUiIAUiSAQExmAEAoAECoAEByAEKwAEB&sclient=gws-wiz-serp","python csv - Google Search","2023-03-11 19:36:03"
"https://www.google.com/search?q=python+sqlite&sxsrf=AJOqlzWdjjI8dnqCCyZB8RK-CPmIES1N8g%3A1678591713220&ei=4UYNZO_jDKSF0PEPreqyWA&oq=python+sql&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAxgAMggIABCxAxCRAjIFCAAQkQIyCAgAEIAEELEDMggIABCABBCxAzIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDoKCAAQRxDWBBCwAzoHCAAQsAMQQzoECCMQJzoHCAAQsQMQQzoECAAQQ0oECEEYAFDzBVjgB2CEGWgCcAF4AIABTogB1gGSAQEzmAEAoAEByAEKwAEB&sclient=gws-wiz-serp","python sqlite - Google Search","2023-03-11 19:35:58"
"https://www.geeksforgeeks.org/python-sqlite/","Python SQLite - GeeksforGeeks","2023-03-11 19:34:45"
"https://docs.python.org/3/library/sqlite3.html","sqlite3 — DB-API 2.0 interface for SQLite databases — Python 3.11.2 documentation","2023-03-11 19:32:49"
"https://www.google.com/search?q=python+sys&sxsrf=AJOqlzUH7bWvNbhxmfCRKpvpbGZTKIgxfA%3A1678591662827&ei=rkYNZIuVMr2Pur8P4aSV2A0&ved=0ahUKEwiLpKSeudX9AhW9h-4BHWFSBdsQ4dUDCBA&uact=5&oq=python+sys&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIECCMQJzIFCAAQgAQyBQgAEIAEMgUIABCRAjIFCAAQgAQyBQgAEJECMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDoKCAAQRxDWBBCwAzoICAAQgAQQsQM6CwgAEIAEELEDEIMBSgQIQRgAUNUnWPMqYLcuaAJwAXgAgAFqiAH-AZIBAzIuMZgBAKABAcgBBcABAQ&sclient=gws-wiz-serp","python sys - Google Search","2023-03-11 19:32:31"
"https://www.geeksforgeeks.org/python-sys-module/","Python sys Module - GeeksforGeeks","2023-03-11 19:29:17"
"https://www.google.com/search?q=python+browserhistory&sxsrf=AJOqlzW90FMu6GsPTEXHnHPjkQzBgnIzig%3A1678591647864&ei=n0YNZO6xNJmTur8PvZOPEA&ved=0ahUKEwiu_ZKXudX9AhWZie4BHb3JAwIQ4dUDCBA&uact=5&oq=python+browserhistory&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIHCAAQDRCABDIICAAQCBAeEA0yCAgAEAgQHhANMggIABAIEB4QDTIFCAAQhgMyBQgAEIYDOgcIIxCwAxAnOgoIABBHENYEELADOgcIABCwAxBDOgQIIxAnOgUIABCRAjoGCAAQBxAeOgUIABCABDoHCCMQsAIQJzoHCAAQgAQQDUoECEEYAFC1GljRNGDuNmgCcAF4AIABaYgBuwWSAQM2LjKYAQCgAQHIAQrAAQE&sclient=gws-wiz-serp","python browserhistory - Google Search","2023-03-11 19:28:57"
"https://www.google.com/search?q=python+sys&sxsrf=AJOqlzUH7bWvNbhxmfCRKpvpbGZTKIgxfA%3A1678591662827&ei=rkYNZIuVMr2Pur8P4aSV2A0&ved=0ahUKEwiLpKSeudX9AhW9h-4BHWFSBdsQ4dUDCBA&uact=5&oq=python+sys&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICAAQsQMQkQIyBQgAEJECMgUIABCRAjIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgoIABCABBAUEIcCMgUIABCABDoKCAAQRxDWBBCwAzoICAAQgAQQsQM6CwgAEIAEELEDEIMBSgQIQRgAUMUHWKUJYNcKaAJwAXgAgAGUAYgBwQKSAQMyLjGYAQCgAQHIAQXAAQE&sclient=gws-wiz-serp","python sys - Google Search","2023-03-11 19:28:33"
"https://www.google.com/search?q=browser+history&sxsrf=AJOqlzWEmBjXpdiuQN8ukVrUZHIVQee8Sg%3A1678591642718&ei=mkYNZPHDK-iekPIPpaqeyAg&ved=0ahUKEwjx-NiUudX9AhVoD0QIHSWVB4kQ4dUDCBA&uact=5&oq=browser+history&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIECCMQJzIICAAQgAQQsQMyBQgAEJECMgUIABCRAjIFCAAQkQIyBQgAEJECMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDoKCAAQRxDWBBCwAzoGCAAQFhAeOgoIABCABBAUEIcCOgUILhCABEoECEEYAFDiCViiEmDNFGgCcAF4AIABVYgBtwKSAQE0mAEAoAEByAEIwAEB&sclient=gws-wiz-serp","browser history - Google Search","2023-03-11 19:27:28"
"https://www.google.com/search?q=browser+history+file+path+on+macos+ventura&oq=browser+history&aqs=chrome.0.69i59j69i57j0i512l3j69i60l3.6996j0j7&sourceid=chrome&ie=UTF-8","browser history file path on macos ventura - Google Search","2023-03-11 19:27:23"
"https://chrome.google.com/webstore/category/extensions","Chrome Web Store - Extensions","2023-03-11 17:41:04"
"https://chrome.google.com/webstore/detail/eollffkcakegifhacjnlnegohfdlidhn","Voice Control for ChatGPT - Chrome Web Store","2023-03-11 17:40:56"
"https://chrome.google.com/webstore/detail/voice-control-for-chatgpt/eollffkcakegifhacjnlnegohfdlidhn","Voice Control for ChatGPT - Chrome Web Store","2023-03-11 17:40:56"
"https://accounts.google.com/signin/oauth/consent?authuser=0&part=AJi8hAO-PFMvdeNENPIulEWo7FfbRxT1YshF5gb00QMI0Ie4CHP_r5bBIK0eObswSmmoJCioL-B9JSGzFo0wpzaH7qsl7QlTrvjCzeneFCN0dM9seLIyZMbSKpvuOP9a1qv4ydEFDmeaIRl2sgd-2fw7N4HR5fQeXPncUNibmE_Rw2bSvBFX0TeYmXO4WZu5cl7GbX_ZqlmOnCrPyeipxVWoNfR0MQhfrQY1ezg_4r6bYO2eei1gP8i1HZ6MOftDgJjSHZkhdFbCOPXlskDNnldElA5XOuseiGyGaovRRaVyvUNPUIO5aB1cW6GK9K2ZXny15cZ5PCqGIg0Himys1zNhB43fC7D_f5Ysp82c6yDcjlZhrbHul0bwHNomfXbONFL6v-6FZdzJlYzRRITx9HBLd7hEKQji1bK1d32YHudPdhZLaIwpa5D52nVg3t0g_1yfgntjNhnOymAOFqyg0CYyHMiUq4sIaA&as=S-1626659095%3A1678585150425923&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&pli=1&rapt=AEjHL4M6PTGYeIci6hbWPgmyG2BDkxvvsm6gqZzlNnVv7fVTNYnxytabbST0Jmnp4sh16W5RoevKRtI4aXGrRxQG120w1l0APw#","New chat","2023-03-11 17:39:14"
"https://auth0.openai.com/login/callback?state=q-EiXvc64TS7dGEqsJqEaWN50uHnLvQs&code=4%2F0AWtgzh67NKRdob_Ppve0WNr-3uI4Soil-ZfpT5e_05A0K1fDwxNRUu9jnVZeLioB_otaYA&scope=email+profile+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&authuser=0&prompt=none","New chat","2023-03-11 17:39:14"
"https://auth0.openai.com/authorize/resume?state=iuIF6XGMXmp7_UVid-BvY-FG3nFGm6Ne","New chat","2023-03-11 17:39:14"
"https://chat.openai.com/api/auth/callback/auth0?code=_YynyZPRhC2HiT_49BtQVXLQAYv80__K_IZp_kfS9Q8f1&state=BjzHlhWQbKkxBGHknPkALTpFUu-l26AK4Y5xSJvSI4I","New chat","2023-03-11 17:39:14"
"https://accounts.google.com/o/oauth2/auth?login_hint=&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=q-EiXvc64TS7dGEqsJqEaWN50uHnLvQs&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com","Sign in – Google accounts","2023-03-11 17:39:10"
"https://accounts.google.com/o/oauth2/auth?login_hint&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=q-EiXvc64TS7dGEqsJqEaWN50uHnLvQs&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1","Sign in – Google accounts","2023-03-11 17:39:10"
"https://accounts.google.com/o/oauth2/auth/oauthchooseaccount?login_hint&prompt=login&response_type=code&redirect_uri=https%3A%2F%2Fauth0.openai.com%2Flogin%2Fcallback&scope=email%20profile&state=q-EiXvc64TS7dGEqsJqEaWN50uHnLvQs&client_id=799222349882-ne3i0s9jdm5s0p7ll2d7tlsi1vc1halt.apps.googleusercontent.com&service=lso&o2v=1&flowName=GeneralOAuthFlow","Sign in – Google accounts","2023-03-11 17:39:10"
"https://auth0.openai.com/u/login/identifier?state=hKFo2SAzaFBHY1J4cTJINXdaenh5RjJRM0F0Q0VKUkhwVDljUqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGl1SUY2WEdNWG1wN19VVmlkLUJ2WS1GRzNuRkdtNk5lo2NpZNkgVGRKSWNiZTE2V29USHROOTVueXl3aDVFNHlPbzZJdEc","","2023-03-11 17:39:06"
"https://auth0.openai.com/u/login/password?state=hKFo2SAzaFBHY1J4cTJINXdaenh5RjJRM0F0Q0VKUkhwVDljUqFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGl1SUY2WEdNWG1wN19VVmlkLUJ2WS1GRzNuRkdtNk5lo2NpZNkgVGRKSWNiZTE2V29USHROOTVueXl3aDVFNHlPbzZJdEc","auth0.openai.com","2023-03-11 17:38:30"
"https://auth0.openai.com/authorize?client_id=TdJIcbe16WoTHtN95nyywh5E4yOo6ItG&scope=openid%20email%20profile%20offline_access%20model.request%20model.read%20organization.read&response_type=code&redirect_uri=https%3A%2F%2Fchat.openai.com%2Fapi%2Fauth%2Fcallback%2Fauth0&audience=https%3A%2F%2Fapi.openai.com%2Fv1&prompt=login&state=BjzHlhWQbKkxBGHknPkALTpFUu-l26AK4Y5xSJvSI4I&code_challenge=rC4Kuu8wytswJ7yddtLknAB-XCIDYLwn-XkKTRmjVJg&code_challenge_method=S256","","2023-03-11 17:38:04"
"https://chat.openai.com/auth/login?next=%2Fchat","ChatGPT | OpenAI","2023-03-11 17:38:03"
"https://chat.openai.com/?__cf_chl_tk=4.EzHZJP5R0MvHZ3fR2WqVhEGZvEGIwFyfqQAKY13bU-1678585079-0-gaNycGzNFeU","https://chat.openai.com","2023-03-11 17:38:00"
"https://chat.openai.com/?__cf_chl_rt_tk=4.EzHZJP5R0MvHZ3fR2WqVhEGZvEGIwFyfqQAKY13bU-1678585079-0-gaNycGzNFeU","https://chat.openai.com","2023-03-11 17:37:59"
"https://www.google.com/search?q=chatgpt&oq=chatgpt&aqs=chrome.0.69i59j0i67i131i433j0i67j0i131i433i512l2j0i67i131i433j69i60l2.3389j0j7&sourceid=chrome&ie=UTF-8","chatgpt - Google Search","2023-03-11 17:37:55"
"https://www.google.com/search?q=application+support%E9%87%8C%E9%9D%A2%E6%B2%A1%E6%9C%89Google+Chrome%E7%9A%84%E6%95%B0%E6%8D%AE&sxsrf=AJOqlzVWN-nqZeJV1EhdSsAtPJ00_55aeg%3A1678584729352&ei=mSsNZOyOFdLP0PEP-vi5oAQ&ved=0ahUKEwisv5K0n9X9AhXSJzQIHXp8DkQQ4dUDCBA&uact=5&oq=application+support%E9%87%8C%E9%9D%A2%E6%B2%A1%E6%9C%89Google+Chrome%E7%9A%84%E6%95%B0%E6%8D%AE&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEOggIABCiBBCwAzoFCCEQoAE6BgghEAoQKjoJCCEQoAEQChAqOgcIIRCgARAKSgQIQRgBUJ8GWPA1YN02aARwAHgAgAG_AogBoSaSAQg0LjE5LjcuMZgBAKABAcgBAsABAQ&sclient=gws-wiz-serp","application support里面没有Google Chrome的数据 - Google Search","2023-03-11 17:32:56"
"https://www.google.com/search?q=application+support%E9%87%8C%E9%9D%A2%E7%BC%BA%E4%BA%86%E5%BE%88%E5%A4%9A%E6%96%87%E4%BB%B6&sxsrf=AJOqlzVWN-nqZeJV1EhdSsAtPJ00_55aeg%3A1678584729352&ei=mSsNZOyOFdLP0PEP-vi5oAQ&oq=&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQARgAMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMgcIIxDqAhAnMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBMg0IABCPARDqAhC0AhgBOggIABCiBBCwAzoECCMQJzoFCAAQkQI6CwgAEIAEELEDEIMBOhEILhCABBCxAxCDARDHARDRA0oECEEYAVDjCljuFWD_JWgCcAB4AIABbIgBbJIBAzAuMZgBAKABAbABFMgBAsABAdoBBggBEAEYCg&sclient=gws-wiz-serp","application support里面缺了很多文件 - Google Search","2023-03-11 17:32:47"
"https://www.google.com/search?q=application+support%E9%87%8C%E9%9D%A2%E7%BC%BA%E4%BA%86%E5%BE%88%E5%A4%9A%E6%96%87%E4%BB%B6&oq=application+support%E9%87%8C%E9%9D%A2%E7%BC%BA%E4%BA%86%E5%BE%88%E5%A4%9A%E6%96%87%E4%BB%B6&aqs=chrome..69i57j33i160l2.8584j0j15&sourceid=chrome&ie=UTF-8#ip=1","application support里面缺了很多文件 - Google Search","2023-03-11 17:32:41"
"https://zhidao.baidu.com/question/180850817596892764.html","application support文件夾的作用_百度知道","2023-03-11 17:32:30"
"https://www.google.com/search?q=application+support%E9%87%8C%E9%9D%A2%E7%BC%BA%E4%BA%86%E5%BE%88%E5%A4%9A%E6%96%87%E4%BB%B6&oq=application+support%E9%87%8C%E9%9D%A2%E7%BC%BA%E4%BA%86%E5%BE%88%E5%A4%9A%E6%96%87%E4%BB%B6&aqs=chrome..69i57j33i160l2.8584j0j15&sourceid=chrome&ie=UTF-8","application support里面缺了很多文件 - Google Search","2023-03-11 17:32:10"
"https://discussions.apple.com/thread/8470247","I don't have a right to open ApplePushSer… - Apple Community","2023-03-11 17:29:02"
"https://www.google.com/search?q=applepushservice&oq=Applepush&aqs=chrome.1.69i57j0i512j0i10i512l3j0i512j0i10i512l4.4335j0j7&sourceid=chrome&ie=UTF-8","applepushservice - Google Search","2023-03-11 17:28:09"
"https://blog.csdn.net/weiyuanke/article/details/89515318","chrome 导出历史访问记录_导出历史浏览记录_韦远科的博客-CSDN博客","2023-03-11 17:25:53"
"https://blog.csdn.net/qq_39938666/article/details/120157701","进 /user/用户名/Library/Application Support/_乒乒乓乓丫的博客-CSDN博客","2023-03-11 17:25:53"
"https://blog.csdn.net/qq_32824605/article/details/127504219?spm=1001.2101.3001.6661.1&utm_medium=distribute.pc_relevant_t0.none-task-blog-2%7Edefault%7ECTRLIST%7ERate-1-127504219-blog-89515318.pc_relevant_multi_platform_whitelistv3&depth_1-utm_source=distribute.pc_relevant_t0.none-task-blog-2%7Edefault%7ECTRLIST%7ERate-1-127504219-blog-89515318.pc_relevant_multi_platform_whitelistv3&utm_relevant_index=1","如何快速、批量导出谷歌浏览器里的历史记录_chrome导出历史记录_薛定谔的猫喵喵的博客-CSDN博客","2023-03-11 17:25:53"
"https://www.quora.com/ApplePushService-folder-with-a-red-circle-and-a-minus-sign-in-library-application-support-I-know-the-sign-means-I-dont-have-access-to-it-I-just-want-to-delete-the-file-because-it-is-a-virus-and-keeps-reappearing","ApplePushService folder with a red circle and a minus sign in /library/application support/. I know the sign means I don't have access to it, I just want to delete the file because it is a virus and keeps reappearing after I delete it.What can I do? - Quora","2023-03-11 17:25:49"
"https://guard.io/lp?n=malware&utm_source=quora&utm_medium=paid&utm_campaign=q39&utm_term=qanswers","Experience a cleaner, safer web | Guardio","2023-03-11 17:22:17"
"https://www.quora.com/?pa_story=MzM3MDE0Mjc1NjYxMzE2NzU1fDIxMTEwNjIzNjY0NzU3NXww","知乎","2023-03-11 17:21:29"
"https://www.google.com/search?q=mac+application+support%E6%96%87%E4%BB%B6%E5%A4%B9%E4%B8%8B%E6%89%BE%E4%B8%8D%E5%88%B0Google&oq=mac++application+support%E6%96%87%E4%BB%B6%E5%A4%B9%E4%B8%8B%E6%89%BE%E4%B8%8D%E5%88%B0Google&aqs=chrome..69i57j0i30i546.14300j0j7&sourceid=chrome&ie=UTF-8","mac application support文件夹下找不到Google - Google Search","2023-03-11 16:48:14"
"https://blog.csdn.net/weixin_38025168/article/details/120290456","mac下 找到google系的软件安装和配置文件位置_mac 找到google位置_jq@520的博客-CSDN博客","2023-03-11 16:48:05"
"https://www.google.com/search?q=macOS+Google%E6%B5%8F%E8%A7%88%E5%99%A8%E7%9A%84%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&sxsrf=AJOqlzXxMGEGADIVUoF3t4zfkMQBDb9dUw%3A1678582001417&ei=8SANZJ2QGeWZkPIPq_qBoAw&ved=0ahUKEwjdzK6fldX9AhXlDEQIHSt9AMQQ4dUDCBA&uact=5&oq=macOS+Google%E6%B5%8F%E8%A7%88%E5%99%A8%E7%9A%84%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgUIABCiBDoICAAQogQQsANKBAhBGAFQiwNYiwNgkwxoAXAAeACAAVyIAVySAQExmAEAoAEByAEFwAEB&sclient=gws-wiz-serp","macOS Google浏览器的历史数据库文件 - Google Search","2023-03-11 16:47:19"
"https://www.google.com/search?q=macOS+Ventura++Google%E6%B5%8F%E8%A7%88%E5%99%A8%E7%9A%84%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&sxsrf=AJOqlzUUjwXwjA7Mk0-hHpyZCFdJ8UgKWw%3A1678581959360&ei=xyANZLLXFbmmkPIP2Y2KkAs&ved=0ahUKEwjy1qeLldX9AhU5E0QIHdmGArIQ4dUDCBA&uact=5&oq=macOS+Ventura++Google%E6%B5%8F%E8%A7%88%E5%99%A8%E7%9A%84%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgUIABCiBDIFCAAQogQ6CAgAEKIEELADOgoIABAeEKIEELADOgcIABAeEKIESgQIQRgBUIAHWM1HYLhraANwAHgBgAGjAogB3R-SAQYzLjEzLjiYAQCgAQHIAQXAAQE&sclient=gws-wiz-serp#ip=1","macOS Ventura Google浏览器的历史数据库文件 - Google Search","2023-03-11 16:46:51"
"https://www.google.com/search?q=macOS+Ventura++Google%E6%B5%8F%E8%A7%88%E5%99%A8%E7%9A%84%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&sxsrf=AJOqlzUUjwXwjA7Mk0-hHpyZCFdJ8UgKWw%3A1678581959360&ei=xyANZLLXFbmmkPIP2Y2KkAs&ved=0ahUKEwjy1qeLldX9AhU5E0QIHdmGArIQ4dUDCBA&uact=5&oq=macOS+Ventura++Google%E6%B5%8F%E8%A7%88%E5%99%A8%E7%9A%84%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgUIABCiBDIFCAAQogQ6CAgAEKIEELADOgoIABAeEKIEELADOgcIABAeEKIESgQIQRgBUIAHWM1HYLhraANwAHgBgAGjAogB3R-SAQYzLjEzLjiYAQCgAQHIAQXAAQE&sclient=gws-wiz-serp","macOS Ventura Google浏览器的历史数据库文件 - Google Search","2023-03-11 16:46:41"
"https://www.google.com/search?q=macOS+Ventura++%E6%89%BE%E4%B8%8D%E5%88%B0%E6%B5%8F%E8%A7%88%E5%99%A8%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&sxsrf=AJOqlzVChqZm20WT0jPMgB4perZHN72uRg%3A1678581927860&ei=pyANZNSHNIejkPIP_eexsAo&ved=0ahUKEwiU96T8lNX9AhWHEUQIHf1zDKYQ4dUDCBA&uact=5&oq=macOS+Ventura++%E6%89%BE%E4%B8%8D%E5%88%B0%E6%B5%8F%E8%A7%88%E5%99%A8%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgcIABAeEKIEMgUIABCiBDoKCAAQRxDWBBCwAzoECCMQJzoHCAAQsQMQQzoFCAAQgAQ6CAgAEIAEELEDOggIABCABBDLAToFCCEQoAE6BwghEKABEAo6BQghEKsCSgQIQRgAUMArWOeXAWCVmQFoB3ABeACAAZQBiAH9KZIBBTExLjM4mAEAoAEByAEDwAEB&sclient=gws-wiz-serp#ip=1","macOS Ventura 找不到浏览器历史数据库文件 - Google Search","2023-03-11 16:46:03"
"https://www.google.com/search?q=macOS+Ventura++%E6%89%BE%E4%B8%8D%E5%88%B0%E6%B5%8F%E8%A7%88%E5%99%A8%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&sxsrf=AJOqlzVChqZm20WT0jPMgB4perZHN72uRg%3A1678581927860&ei=pyANZNSHNIejkPIP_eexsAo&ved=0ahUKEwiU96T8lNX9AhWHEUQIHf1zDKYQ4dUDCBA&uact=5&oq=macOS+Ventura++%E6%89%BE%E4%B8%8D%E5%88%B0%E6%B5%8F%E8%A7%88%E5%99%A8%E5%8E%86%E5%8F%B2%E6%95%B0%E6%8D%AE%E5%BA%93%E6%96%87%E4%BB%B6&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgcIABAeEKIEMgUIABCiBDoKCAAQRxDWBBCwAzoECCMQJzoHCAAQsQMQQzoFCAAQgAQ6CAgAEIAEELEDOggIABCABBDLAToFCCEQoAE6BwghEKABEAo6BQghEKsCSgQIQRgAUMArWOeXAWCVmQFoB3ABeACAAZQBiAH9KZIBBTExLjM4mAEAoAEByAEDwAEB&sclient=gws-wiz-serp","macOS Ventura 找不到浏览器历史数据库文件 - Google Search","2023-03-11 16:45:59"
"https://www.google.com/search?q=application+support+Google%2FChrome+macOS+Ventura&sxsrf=AJOqlzVVoC86uEczn3mhubb_ZQQ-1Hbigw%3A1678581885476&ei=fSANZMDVHOvEkPIPr8y-uA4&ved=0ahUKEwiAiIrolNX9AhVrIkQIHS-mD-cQ4dUDCBA&uact=5&oq=application+support+Google%2FChrome+macOS+Ventura&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICCEQoAEQwwQyCAghEKABEMMEOgoIABBHENYEELADSgQIQRgAUK8GWK8GYNQLaAFwAXgAgAFkiAFkkgEDMC4xmAEAoAECoAEByAEIwAEB&sclient=gws-wiz-serp","application support Google/Chrome macOS Ventura - Google Search","2023-03-11 16:45:28"
"https://www.google.com/search?q=application+support++macOS+Ventura&sxsrf=AJOqlzX17px1HMasN-XPCtAau-gy7XEOtg%3A1678581849099&ei=WSANZPLTBdKhkPIPlcuEwA4&ved=0ahUKEwiy5N3WlNX9AhXSEEQIHZUlAegQ4dUDCBA&uact=5&oq=application+support++macOS+Ventura&gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIICCEQoAEQwwQyCAghEKABEMMEOgoIABBHENYEELADOgYIABAHEB46BwgAEA0QgAQ6CAgAEAgQBxAeOggIABAFEAcQHjoGCAAQBRAeOgYIABAIEB46CgghEKABEMMEEApKBAhBGABQplhYp3VgnndoAXABeACAAW2IAdMMkgEEMTcuM5gBAKABAcgBCMABAQ&sclient=gws-wiz-serp","application support macOS Ventura - Google Search","2023-03-11 16:44:45"
